customer_id,join_month,cohort,channel,region,age_band,tier_at_join,promo,tenure_months,churned,value_12m,CAC
3973,2022-12-01,2022,Branch,South East,18-24,Classic,False,3,True,0,152.18
3974,2022-12-01,2022,Referral,London,25-34,Silver,False,6,True,87,59.74
3975,2022-12-01,2022,Comparison Site,Scotland,55-64,Classic,True,7,True,0,39.79
3976,2022-12-01,2022,Comparison Site,South East,35-44,Silver,True,6,True,0,39.79
3977,2022-12-01,2022,Comparison Site,Wales & NI,25-34,Classic,True,14,True,0,39.79
3978,2022-12-01,2022,Branch,Wales & NI,35-44,Silver,False,25,False,132,152.18
3979,2022-12-01,2022,Comparison Site,Scotland,55-64,Silver,False,5,True,22,39.79
3980,2022-12-01,2022,Broker/IFA,London,35-44,Silver,True,25,False,66,199.2
3981,2022-12-01,2022,Comparison Site,Scotland,45-54,Silver,False,14,True,132,39.79
3982,2022-12-01,2022,Referral,London,45-54,Platinum,False,15,True,336,59.74
3983,2023-01-01,2023,Branch,Midlands,35-44,Classic,False,24,False,99,152.18
3984,2023-01-01,2023,Branch,Scotland,35-44,Platinum,False,24,False,336,152.18
3985,2023-01-01,2023,Online,London,25-34,Silver,False,24,False,160,69.94
3986,2023-01-01,2023,Comparison Site,Midlands,35-44,Classic,False,4,True,33,39.79
3987,2023-01-01,2023,Broker/IFA,Midlands,65+,Platinum,False,24,False,296,199.2
3988,2023-01-01,2023,Online,South East,45-54,Silver,True,24,False,66,69.94
3989,2023-01-01,2023,Comparison Site,Midlands,25-34,Silver,True,24,False,0,39.79
3990,2023-01-01,2023,Online,Scotland,25-34,Silver,False,17,True,132,69.94
3991,2023-01-01,2023,Outbound,South East,25-34,Gold,False,24,False,216,121.95
3992,2023-01-01,2023,Referral,South East,55-64,Gold,False,9,True,162,59.74
3993,2023-01-01,2023,Comparison Site,North,55-64,Classic,True,4,True,0,39.79
3994,2023-01-01,2023,Online,Scotland,55-64,Gold,False,24,False,216,69.94
3995,2023-01-01,2023,Branch,South East,35-44,Platinum,True,24,False,168,152.18
3996,2023-01-01,2023,Outbound,Midlands,45-54,Classic,False,4,True,0,121.95
3997,2023-01-01,2023,Branch,London,18-24,Gold,False,24,False,236,152.18
3998,2023-01-01,2023,Outbound,South East,65+,Platinum,False,24,False,316,121.95
3999,2023-01-01,2023,Referral,Wales & NI,55-64,Classic,False,19,True,0,59.74
4000,2023-01-01,2023,Online,London,45-54,Gold,False,3,True,54,69.94
4001,2023-01-01,2023,Comparison Site,Wales & NI,65+,Silver,True,24,False,87,39.79
4002,2023-01-01,2023,Referral,Scotland,35-44,Silver,True,24,False,87,59.74
4003,2023-01-01,2023,Comparison Site,London,45-54,Classic,False,23,True,0,39.79
4004,2023-01-01,2023,Comparison Site,North,18-24,Silver,True,24,False,66,39.79
4005,2023-01-01,2023,Comparison Site,North,25-34,Gold,False,15,True,216,39.79
4006,2023-01-01,2023,Comparison Site,South East,25-34,Classic,False,24,False,44,39.79
4007,2023-01-01,2023,Broker/IFA,Scotland,45-54,Platinum,False,24,False,259,199.2
4008,2023-01-01,2023,Online,Scotland,45-54,Classic,False,24,False,88,69.94
4009,2023-01-01,2023,Online,London,35-44,Gold,False,9,True,162,69.94
4010,2023-01-01,2023,Referral,North,55-64,Silver,False,24,False,132,59.74
4011,2023-01-01,2023,Referral,London,65+,Platinum,False,24,False,336,59.74
4012,2023-01-01,2023,Online,South East,55-64,Classic,True,13,True,0,69.94
4013,2023-01-01,2023,Broker/IFA,London,25-34,Gold,True,24,False,108,199.2
4014,2023-01-01,2023,Online,Midlands,35-44,Silver,True,24,False,66,69.94
4015,2023-01-01,2023,Branch,Scotland,25-34,Gold,False,24,False,216,152.18
4016,2023-01-01,2023,Comparison Site,South East,35-44,Gold,True,24,False,108,39.79
4017,2023-01-01,2023,Online,Midlands,65+,Classic,False,24,False,0,69.94
4018,2023-01-01,2023,Outbound,North,45-54,Silver,True,24,False,55,121.95
4019,2023-01-01,2023,Referral,Scotland,45-54,Platinum,True,12,True,168,59.74
4020,2023-01-01,2023,Outbound,Midlands,18-24,Classic,False,8,True,0,121.95
4021,2023-01-01,2023,Online,North,25-34,Classic,False,3,True,0,69.94
4022,2023-01-01,2023,Online,Scotland,25-34,Platinum,False,20,True,336,69.94
4023,2023-01-01,2023,Referral,London,65+,Silver,False,24,False,121,59.74
4024,2023-01-01,2023,Online,South East,65+,Gold,True,24,False,168,69.94
4025,2023-01-01,2023,Comparison Site,Scotland,55-64,Silver,False,24,False,110,39.79
4026,2023-01-01,2023,Online,Midlands,45-54,Gold,False,9,True,162,69.94
4027,2023-01-01,2023,Comparison Site,Midlands,35-44,Silver,False,19,True,11,39.79
4028,2023-01-01,2023,Referral,Midlands,45-54,Gold,False,24,False,256,59.74
4029,2023-01-01,2023,Branch,Scotland,25-34,Silver,False,24,False,202,152.18
4030,2023-01-01,2023,Online,Midlands,65+,Platinum,True,24,False,168,69.94
4031,2023-01-01,2023,Branch,South East,35-44,Classic,True,4,True,0,152.18
4032,2023-01-01,2023,Comparison Site,North,35-44,Classic,True,24,False,0,39.79
4033,2023-01-01,2023,Referral,Wales & NI,25-34,Classic,True,10,True,22,59.74
4034,2023-01-01,2023,Comparison Site,South East,45-54,Classic,True,7,True,0,39.79
4035,2023-01-01,2023,Online,South East,45-54,Silver,False,24,False,132,69.94
4036,2023-01-01,2023,Comparison Site,London,45-54,Gold,True,24,False,168,39.79
4037,2023-01-01,2023,Referral,London,18-24,Gold,True,24,False,108,59.74
4038,2023-01-01,2023,Referral,London,18-24,Silver,False,24,False,132,59.74
4039,2023-01-01,2023,Branch,South East,25-34,Platinum,False,24,False,336,152.18
4040,2023-01-01,2023,Branch,Midlands,45-54,Gold,False,12,True,216,152.18
4041,2023-01-01,2023,Comparison Site,London,25-34,Classic,False,5,True,0,39.79
4042,2023-01-01,2023,Outbound,North,25-34,Classic,False,7,True,0,121.95
4043,2023-01-01,2023,Referral,South East,18-24,Silver,False,15,True,132,59.74
4044,2023-01-01,2023,Online,London,35-44,Platinum,True,24,False,168,69.94
4045,2023-01-01,2023,Branch,London,65+,Platinum,False,24,False,326,152.18
4046,2023-01-01,2023,Comparison Site,London,25-34,Silver,True,21,True,66,39.79
4047,2023-01-01,2023,Branch,London,65+,Gold,False,14,True,226,152.18
4048,2023-01-01,2023,Comparison Site,Midlands,35-44,Silver,False,9,True,99,39.79
4049,2023-01-01,2023,Comparison Site,North,55-64,Classic,False,24,False,66,39.79
4050,2023-01-01,2023,Comparison Site,North,35-44,Gold,False,24,False,216,39.79
4051,2023-01-01,2023,Comparison Site,London,35-44,Silver,False,5,True,55,39.79
4052,2023-01-01,2023,Online,London,45-54,Silver,False,24,False,188,69.94
4053,2023-01-01,2023,Branch,Scotland,45-54,Platinum,True,24,False,168,152.18
4054,2023-01-01,2023,Online,London,45-54,Silver,True,7,True,11,69.94
4055,2023-01-01,2023,Outbound,London,25-34,Classic,True,1,True,0,121.95
4056,2023-01-01,2023,Online,Scotland,55-64,Silver,True,24,False,66,69.94
4057,2023-01-01,2023,Branch,Midlands,18-24,Classic,False,7,True,0,152.18
4058,2023-01-01,2023,Branch,London,35-44,Platinum,True,24,False,168,152.18
4059,2023-01-01,2023,Online,Midlands,25-34,Silver,False,24,False,132,69.94
4060,2023-01-01,2023,Online,Wales & NI,45-54,Silver,False,24,False,197,69.94
4061,2023-01-01,2023,Comparison Site,London,25-34,Silver,False,24,False,258,39.79
4062,2023-01-01,2023,Referral,North,25-34,Gold,False,24,False,216,59.74
4063,2023-01-01,2023,Outbound,Scotland,18-24,Gold,False,7,True,126,121.95
4064,2023-01-01,2023,Online,Midlands,45-54,Gold,False,24,False,316,69.94
4065,2023-01-01,2023,Online,Midlands,18-24,Silver,False,13,True,99,69.94
4066,2023-01-01,2023,Comparison Site,London,35-44,Platinum,True,24,False,168,39.79
4067,2023-01-01,2023,Comparison Site,Wales & NI,35-44,Gold,True,24,False,168,39.79
4068,2023-01-01,2023,Online,South East,18-24,Gold,False,24,False,216,69.94
4069,2023-01-01,2023,Broker/IFA,Midlands,55-64,Platinum,False,24,False,336,199.2
4070,2023-01-01,2023,Outbound,South East,45-54,Silver,True,2,True,0,121.95
4071,2023-01-01,2023,Outbound,South East,45-54,Gold,False,19,True,266,121.95
4072,2023-01-01,2023,Outbound,South East,35-44,Silver,True,5,True,0,121.95
4073,2023-01-01,2023,Comparison Site,North,18-24,Silver,False,20,True,132,39.79
4074,2023-01-01,2023,Outbound,London,45-54,Silver,True,24,False,66,121.95
4075,2023-01-01,2023,Online,Scotland,35-44,Classic,False,24,False,0,69.94
4076,2023-01-01,2023,Online,South East,45-54,Classic,True,14,True,0,69.94
4077,2023-01-01,2023,Online,London,35-44,Gold,True,24,False,66,69.94
4078,2023-01-01,2023,Referral,Wales & NI,35-44,Gold,False,24,False,226,59.74
4079,2023-01-01,2023,Comparison Site,Midlands,55-64,Silver,False,24,False,132,39.79
4080,2023-01-01,2023,Comparison Site,London,45-54,Gold,True,22,True,108,39.79
4081,2023-01-01,2023,Branch,London,45-54,Silver,False,24,False,121,152.18
4082,2023-01-01,2023,Comparison Site,Scotland,25-34,Gold,False,24,False,276,39.79
4083,2023-01-01,2023,Branch,South East,55-64,Silver,False,10,True,110,152.18
4084,2023-01-01,2023,Comparison Site,Midlands,45-54,Classic,True,2,True,0,39.79
4085,2023-01-01,2023,Branch,Scotland,35-44,Platinum,False,21,True,336,152.18
4086,2023-01-01,2023,Comparison Site,Scotland,55-64,Gold,True,17,True,108,39.79
4087,2023-01-01,2023,Comparison Site,London,55-64,Classic,True,24,False,0,39.79
4088,2023-01-01,2023,Referral,North,45-54,Classic,False,6,True,22,59.74
4089,2023-01-01,2023,Comparison Site,Scotland,55-64,Silver,True,24,False,66,39.79
4090,2023-01-01,2023,Outbound,South East,45-54,Silver,True,24,False,124,121.95
4091,2023-01-01,2023,Online,Midlands,55-64,Platinum,False,22,True,336,69.94
4092,2023-01-01,2023,Online,London,55-64,Silver,True,3,True,0,69.94
4093,2023-01-01,2023,Referral,Midlands,55-64,Platinum,False,24,False,336,59.74
4094,2023-01-01,2023,Broker/IFA,North,45-54,Gold,False,24,False,170,199.2
4095,2023-01-01,2023,Comparison Site,North,18-24,Classic,True,7,True,0,39.79
4096,2023-01-01,2023,Comparison Site,South East,35-44,Classic,True,5,True,0,39.79
4097,2023-01-01,2023,Referral,Wales & NI,25-34,Silver,False,18,True,195,59.74
4098,2023-01-01,2023,Online,London,65+,Classic,False,12,True,0,69.94
4099,2023-01-01,2023,Referral,North,18-24,Silver,False,23,True,188,59.74
4100,2023-01-01,2023,Broker/IFA,Wales & NI,45-54,Silver,False,24,False,139,199.2
4101,2023-01-01,2023,Online,North,45-54,Silver,True,13,True,66,69.94
4102,2023-01-01,2023,Comparison Site,London,55-64,Gold,True,24,False,168,39.79
4103,2023-01-01,2023,Online,Wales & NI,55-64,Silver,False,24,False,22,69.94
4104,2023-01-01,2023,Online,London,25-34,Platinum,True,23,True,168,69.94
4105,2023-01-01,2023,Outbound,Scotland,18-24,Classic,True,11,True,0,121.95
4106,2023-01-01,2023,Online,London,35-44,Classic,False,23,True,87,69.94
4107,2023-01-01,2023,Branch,Midlands,18-24,Classic,False,9,True,0,152.18
4108,2023-01-01,2023,Branch,Scotland,25-34,Platinum,False,24,False,336,152.18
4109,2023-01-01,2023,Broker/IFA,South East,35-44,Classic,False,4,True,0,199.2
4110,2023-01-01,2023,Online,Wales & NI,35-44,Gold,False,24,False,216,69.94
4111,2023-01-01,2023,Comparison Site,North,45-54,Silver,False,1,True,11,39.79
4112,2023-01-01,2023,Online,London,25-34,Silver,False,24,False,195,69.94
4113,2023-01-01,2023,Referral,London,35-44,Platinum,False,24,False,316,59.74
4114,2023-01-01,2023,Comparison Site,London,65+,Silver,True,6,True,0,39.79
4115,2023-01-01,2023,Referral,London,55-64,Gold,False,20,True,160,59.74
4116,2023-01-01,2023,Branch,South East,45-54,Silver,True,24,False,108,152.18
4117,2023-01-01,2023,Online,South East,55-64,Silver,False,24,False,160,69.94
4118,2023-01-01,2023,Branch,Wales & NI,35-44,Classic,False,24,False,0,152.18
4119,2023-01-01,2023,Referral,North,25-34,Silver,False,11,True,121,59.74
4120,2023-01-01,2023,Online,Wales & NI,25-34,Classic,True,1,True,0,69.94
4121,2023-01-01,2023,Branch,Midlands,45-54,Gold,False,24,False,195,152.18
4122,2023-01-01,2023,Branch,Scotland,65+,Gold,False,10,True,180,152.18
4123,2023-01-01,2023,Referral,Midlands,35-44,Gold,False,11,True,198,59.74
4124,2023-01-01,2023,Comparison Site,Scotland,65+,Classic,True,7,True,11,39.79
4125,2023-01-01,2023,Branch,South East,45-54,Classic,False,24,False,77,152.18
4126,2023-01-01,2023,Comparison Site,North,45-54,Classic,True,20,True,0,39.79
4127,2023-01-01,2023,Comparison Site,South East,18-24,Silver,True,2,True,0,39.79
4128,2023-01-01,2023,Outbound,London,45-54,Silver,False,3,True,33,121.95
4129,2023-01-01,2023,Branch,Wales & NI,55-64,Silver,False,23,True,211,152.18
4130,2023-01-01,2023,Comparison Site,Scotland,18-24,Silver,False,14,True,132,39.79
4131,2023-01-01,2023,Referral,London,35-44,Gold,True,3,True,0,59.74
4132,2023-01-01,2023,Comparison Site,Wales & NI,35-44,Silver,False,1,True,11,39.79
4133,2023-01-01,2023,Referral,South East,35-44,Silver,False,3,True,33,59.74
4134,2023-01-01,2023,Online,South East,35-44,Platinum,True,24,False,108,69.94
4135,2023-01-01,2023,Online,North,45-54,Silver,True,17,True,66,69.94
4136,2023-01-01,2023,Online,London,18-24,Silver,True,11,True,69,69.94
4137,2023-01-01,2023,Online,North,55-64,Classic,False,24,False,0,69.94
4138,2023-01-01,2023,Branch,Scotland,25-34,Classic,False,2,True,0,152.18
4139,2023-01-01,2023,Comparison Site,London,18-24,Gold,True,5,True,0,39.79
4140,2023-01-01,2023,Comparison Site,London,55-64,Classic,False,24,False,88,39.79
4141,2023-01-01,2023,Branch,South East,25-34,Silver,False,10,True,11,152.18
4142,2023-01-01,2023,Online,Midlands,35-44,Classic,False,24,False,99,69.94
4143,2023-01-01,2023,Comparison Site,London,25-34,Classic,True,6,True,0,39.79
4144,2023-01-01,2023,Comparison Site,London,25-34,Silver,False,1,True,11,39.79
4145,2023-01-01,2023,Online,London,65+,Silver,False,24,False,132,69.94
4146,2023-01-01,2023,Branch,Midlands,55-64,Gold,False,24,False,256,152.18
4147,2023-01-01,2023,Comparison Site,London,25-34,Silver,False,18,True,132,39.79
4148,2023-01-01,2023,Comparison Site,Midlands,45-54,Silver,False,1,True,11,39.79
4149,2023-01-01,2023,Online,South East,25-34,Silver,True,5,True,0,69.94
4150,2023-01-01,2023,Online,North,18-24,Classic,True,7,True,0,69.94
4151,2023-01-01,2023,Broker/IFA,Midlands,45-54,Platinum,False,19,True,292,199.2
4152,2023-01-01,2023,Comparison Site,North,35-44,Classic,False,9,True,0,39.79
4153,2023-01-01,2023,Outbound,Midlands,18-24,Silver,False,14,True,132,121.95
4154,2023-01-01,2023,Online,Wales & NI,25-34,Silver,False,24,False,139,69.94
4155,2023-01-01,2023,Online,North,35-44,Silver,False,24,False,209,69.94
4156,2023-01-01,2023,Branch,South East,35-44,Platinum,True,24,False,168,152.18
4157,2023-01-01,2023,Comparison Site,North,65+,Classic,False,15,True,0,39.79
4158,2023-01-01,2023,Comparison Site,South East,45-54,Classic,False,21,True,44,39.79
4159,2023-01-01,2023,Online,Midlands,35-44,Classic,True,7,True,11,69.94
4160,2023-01-01,2023,Outbound,Midlands,25-34,Gold,False,24,False,296,121.95
4161,2023-01-01,2023,Branch,London,35-44,Gold,False,24,False,216,152.18
4162,2023-01-01,2023,Comparison Site,North,65+,Silver,False,24,False,209,39.79
4163,2023-01-01,2023,Comparison Site,Scotland,25-34,Classic,True,9,True,0,39.79
4164,2023-01-01,2023,Comparison Site,South East,45-54,Classic,True,4,True,0,39.79
4165,2023-01-01,2023,Comparison Site,Midlands,55-64,Silver,True,11,True,55,39.79
4166,2023-01-01,2023,Comparison Site,London,25-34,Platinum,False,24,False,256,39.79
4167,2023-01-01,2023,Outbound,Scotland,25-34,Classic,False,1,True,0,121.95
4168,2023-01-01,2023,Branch,South East,25-34,Platinum,False,10,True,280,152.18
4169,2023-01-01,2023,Referral,Midlands,55-64,Silver,True,24,False,66,59.74
4170,2023-01-01,2023,Broker/IFA,Scotland,35-44,Silver,False,24,False,132,199.2
4171,2023-01-01,2023,Branch,North,18-24,Gold,False,11,True,191,152.18
4172,2023-01-01,2023,Branch,Scotland,25-34,Platinum,False,24,False,336,152.18
4173,2023-01-01,2023,Comparison Site,London,25-34,Classic,True,20,True,0,39.79
4174,2023-01-01,2023,Comparison Site,London,35-44,Silver,False,18,True,132,39.79
4175,2023-01-01,2023,Online,South East,25-34,Classic,True,12,True,108,69.94
4176,2023-01-01,2023,Online,London,18-24,Silver,False,1,True,11,69.94
4177,2023-01-01,2023,Branch,Scotland,35-44,Platinum,False,12,True,336,152.18
4178,2023-01-01,2023,Comparison Site,London,25-34,Silver,False,24,False,174,39.79
4179,2023-01-01,2023,Comparison Site,South East,18-24,Classic,False,1,True,0,39.79
4180,2023-01-01,2023,Online,North,35-44,Silver,True,16,True,66,69.94
4181,2023-01-01,2023,Comparison Site,Wales & NI,55-64,Classic,True,8,True,0,39.79
4182,2023-01-01,2023,Outbound,Wales & NI,25-34,Silver,False,21,True,132,121.95
4183,2023-01-01,2023,Online,South East,35-44,Platinum,False,24,False,336,69.94
4184,2023-01-01,2023,Comparison Site,Scotland,18-24,Silver,True,11,True,55,39.79
4185,2023-01-01,2023,Comparison Site,Wales & NI,25-34,Platinum,True,22,True,168,39.79
4186,2023-01-01,2023,Comparison Site,Midlands,55-64,Classic,True,18,True,66,39.79
4187,2023-01-01,2023,Online,Wales & NI,25-34,Classic,False,7,True,0,69.94
4188,2023-01-01,2023,Comparison Site,London,35-44,Silver,False,8,True,88,39.79
4189,2023-01-01,2023,Online,London,45-54,Classic,False,10,True,0,69.94
4190,2023-01-01,2023,Branch,London,25-34,Gold,False,13,True,216,152.18
4191,2023-01-01,2023,Comparison Site,Midlands,55-64,Silver,False,2,True,22,39.79
4192,2023-01-01,2023,Referral,North,18-24,Silver,False,2,True,22,59.74
4193,2023-01-01,2023,Comparison Site,North,45-54,Gold,True,14,True,108,39.79
4194,2023-01-01,2023,Online,South East,35-44,Silver,True,24,False,66,69.94
4195,2023-01-01,2023,Referral,Wales & NI,35-44,Gold,False,24,False,216,59.74
4196,2023-01-01,2023,Comparison Site,Midlands,65+,Silver,True,4,True,0,39.79
4197,2023-01-01,2023,Online,South East,55-64,Platinum,True,24,False,168,69.94
4198,2023-01-01,2023,Referral,Scotland,65+,Gold,False,23,True,216,59.74
4199,2023-01-01,2023,Comparison Site,Wales & NI,45-54,Silver,False,11,True,55,39.79
4200,2023-01-01,2023,Comparison Site,Midlands,35-44,Silver,False,24,False,167,39.79
4201,2023-01-01,2023,Referral,South East,25-34,Silver,False,11,True,121,59.74
4202,2023-01-01,2023,Online,Scotland,35-44,Classic,True,24,False,66,69.94
4203,2023-01-01,2023,Comparison Site,North,45-54,Gold,True,17,True,108,39.79
4204,2023-01-01,2023,Comparison Site,North,35-44,Silver,False,21,True,77,39.79
4205,2023-01-01,2023,Branch,Midlands,55-64,Silver,False,10,True,11,152.18
4206,2023-01-01,2023,Branch,London,25-34,Platinum,False,24,False,296,152.18
4207,2023-01-01,2023,Branch,London,18-24,Silver,False,21,True,132,152.18
4208,2023-01-01,2023,Comparison Site,South East,45-54,Silver,True,24,False,66,39.79
4209,2023-01-01,2023,Branch,Midlands,45-54,Platinum,False,24,False,336,152.18
4210,2023-01-01,2023,Broker/IFA,London,25-34,Platinum,False,18,True,336,199.2
4211,2023-01-01,2023,Comparison Site,London,65+,Classic,False,24,False,0,39.79
4212,2023-01-01,2023,Referral,London,65+,Gold,False,24,False,167,59.74
4213,2023-01-01,2023,Comparison Site,Midlands,25-34,Silver,True,18,True,108,39.79
4214,2023-01-01,2023,Outbound,Scotland,25-34,Silver,True,24,False,108,121.95
4215,2023-01-01,2023,Branch,Wales & NI,45-54,Classic,False,3,True,0,152.18
4216,2023-01-01,2023,Broker/IFA,North,25-34,Silver,False,14,True,153,199.2
4217,2023-01-01,2023,Online,Scotland,18-24,Silver,False,24,False,181,69.94
4218,2023-01-01,2023,Referral,Midlands,18-24,Platinum,False,20,True,336,59.74
4219,2023-01-01,2023,Comparison Site,Scotland,25-34,Classic,False,6,True,58,39.79
4220,2023-01-01,2023,Online,London,55-64,Classic,True,24,False,66,69.94
4221,2023-01-01,2023,Broker/IFA,South East,25-34,Gold,False,24,False,226,199.2
4222,2023-01-01,2023,Comparison Site,North,35-44,Classic,True,18,True,0,39.79
4223,2023-01-01,2023,Online,South East,65+,Platinum,True,24,False,168,69.94
4224,2023-01-01,2023,Comparison Site,Wales & NI,45-54,Classic,True,19,True,44,39.79
4225,2023-01-01,2023,Comparison Site,South East,25-34,Gold,False,19,True,216,39.79
4226,2023-01-01,2023,Comparison Site,Midlands,25-34,Silver,False,24,False,132,39.79
4227,2023-01-01,2023,Comparison Site,London,45-54,Gold,False,18,True,216,39.79
4228,2023-01-01,2023,Online,North,45-54,Silver,True,24,False,66,69.94
4229,2023-01-01,2023,Comparison Site,North,18-24,Silver,True,2,True,0,39.79
4230,2023-01-01,2023,Branch,Wales & NI,35-44,Gold,False,24,False,216,152.18
4231,2023-01-01,2023,Referral,North,45-54,Gold,False,24,False,216,59.74
4232,2023-01-01,2023,Online,South East,45-54,Silver,False,24,False,132,69.94
4233,2023-01-01,2023,Comparison Site,South East,35-44,Classic,True,7,True,0,39.79
4234,2023-01-01,2023,Comparison Site,South East,45-54,Classic,True,9,True,0,39.79
4235,2023-01-01,2023,Broker/IFA,London,55-64,Platinum,False,8,True,224,199.2
4236,2023-01-01,2023,Online,London,25-34,Classic,False,1,True,0,69.94
4237,2023-01-01,2023,Branch,Midlands,35-44,Gold,False,24,False,216,152.18
4238,2023-01-01,2023,Comparison Site,London,35-44,Classic,True,4,True,0,39.79
4239,2023-01-01,2023,Outbound,Wales & NI,35-44,Silver,False,11,True,121,121.95
4240,2023-01-01,2023,Comparison Site,South East,65+,Silver,False,8,True,88,39.79
4241,2023-01-01,2023,Branch,Scotland,35-44,Gold,False,9,True,162,152.18
4242,2023-01-01,2023,Broker/IFA,London,35-44,Platinum,False,24,False,336,199.2
4243,2023-01-01,2023,Outbound,Midlands,25-34,Silver,False,24,False,132,121.95
4244,2023-01-01,2023,Referral,Scotland,55-64,Gold,False,24,False,216,59.74
4245,2023-01-01,2023,Outbound,Scotland,45-54,Silver,False,24,False,209,121.95
4246,2023-01-01,2023,Comparison Site,South East,25-34,Silver,False,8,True,88,39.79
4247,2023-01-01,2023,Online,South East,25-34,Gold,False,12,True,139,69.94
4248,2023-01-01,2023,Outbound,London,65+,Silver,True,14,True,66,121.95
4249,2023-01-01,2023,Branch,Wales & NI,65+,Gold,False,24,False,216,152.18
4250,2023-01-01,2023,Comparison Site,North,18-24,Silver,True,11,True,55,39.79
4251,2023-01-01,2023,Branch,Midlands,65+,Silver,False,24,False,132,152.18
4252,2023-01-01,2023,Comparison Site,London,35-44,Classic,True,24,False,0,39.79
4253,2023-01-01,2023,Outbound,Midlands,35-44,Silver,False,24,False,132,121.95
4254,2023-01-01,2023,Branch,North,65+,Gold,True,24,False,108,152.18
4255,2023-01-01,2023,Online,South East,35-44,Classic,False,5,True,0,69.94
4256,2023-01-01,2023,Branch,South East,45-54,Gold,False,24,False,216,152.18
4257,2023-01-01,2023,Comparison Site,Wales & NI,45-54,Silver,True,7,True,18,39.79
4258,2023-01-01,2023,Outbound,Scotland,65+,Silver,False,24,False,132,121.95
4259,2023-01-01,2023,Outbound,London,18-24,Classic,False,8,True,0,121.95
4260,2023-01-01,2023,Outbound,Wales & NI,45-54,Silver,True,24,False,87,121.95
4261,2023-01-01,2023,Online,North,25-34,Silver,False,10,True,33,69.94
4262,2023-01-01,2023,Comparison Site,South East,45-54,Silver,True,24,False,66,39.79
4263,2023-01-01,2023,Comparison Site,Midlands,35-44,Classic,True,2,True,0,39.79
4264,2023-01-01,2023,Broker/IFA,South East,25-34,Platinum,False,24,False,336,199.2
4265,2023-01-01,2023,Referral,South East,55-64,Gold,False,24,False,226,59.74
4266,2023-01-01,2023,Outbound,Wales & NI,45-54,Silver,False,24,False,139,121.95
4267,2023-01-01,2023,Broker/IFA,London,65+,Silver,False,24,False,181,199.2
4268,2023-01-01,2023,Referral,North,45-54,Platinum,False,24,False,336,59.74
4269,2023-01-01,2023,Branch,Midlands,35-44,Silver,False,24,False,132,152.18
4270,2023-01-01,2023,Online,South East,25-34,Silver,True,18,True,108,69.94
4271,2023-01-01,2023,Comparison Site,Scotland,35-44,Classic,True,12,True,22,39.79
4272,2023-01-01,2023,Online,South East,18-24,Gold,False,24,False,216,69.94
4273,2023-01-01,2023,Online,Midlands,35-44,Silver,True,2,True,0,69.94
4274,2023-01-01,2023,Branch,London,35-44,Classic,False,6,True,0,152.18
4275,2023-01-01,2023,Branch,Wales & NI,35-44,Gold,False,24,False,326,152.18
4276,2023-01-01,2023,Referral,North,35-44,Silver,False,18,True,195,59.74
4277,2023-01-01,2023,Comparison Site,South East,45-54,Classic,True,2,True,0,39.79
4278,2023-01-01,2023,Branch,Midlands,35-44,Gold,False,24,False,216,152.18
4279,2023-01-01,2023,Comparison Site,South East,35-44,Gold,True,24,False,108,39.79
4280,2023-01-01,2023,Comparison Site,Scotland,35-44,Classic,True,4,True,0,39.79
4281,2023-01-01,2023,Branch,London,35-44,Platinum,True,18,True,168,152.18
4282,2023-01-01,2023,Comparison Site,South East,55-64,Silver,True,17,True,66,39.79
4283,2023-01-01,2023,Referral,London,35-44,Gold,False,18,True,216,59.74
4284,2023-01-01,2023,Online,Midlands,45-54,Classic,False,10,True,0,69.94
4285,2023-01-01,2023,Online,Midlands,65+,Silver,False,24,False,299,69.94
4286,2023-01-01,2023,Comparison Site,North,18-24,Silver,True,10,True,0,39.79
4287,2023-01-01,2023,Comparison Site,North,45-54,Classic,True,24,False,66,39.79
4288,2023-01-01,2023,Referral,London,45-54,Gold,True,1,True,0,59.74
4289,2023-01-01,2023,Comparison Site,London,35-44,Classic,True,2,True,0,39.79
4290,2023-01-01,2023,Outbound,North,35-44,Classic,False,1,True,0,121.95
4291,2023-01-01,2023,Referral,Midlands,55-64,Silver,False,1,True,11,59.74
4292,2023-01-01,2023,Referral,North,35-44,Silver,False,18,True,132,59.74
4293,2023-01-01,2023,Online,North,18-24,Gold,False,8,True,144,69.94
4294,2023-01-01,2023,Broker/IFA,Wales & NI,35-44,Platinum,False,24,False,336,199.2
4295,2023-01-01,2023,Comparison Site,London,18-24,Silver,False,12,True,88,39.79
4296,2023-01-01,2023,Comparison Site,North,18-24,Gold,True,24,False,108,39.79
4297,2023-01-01,2023,Online,Scotland,25-34,Silver,False,24,False,132,69.94
4298,2023-01-01,2023,Online,North,55-64,Silver,False,1,True,11,69.94
4299,2023-01-01,2023,Comparison Site,Scotland,55-64,Silver,False,24,False,195,39.79
4300,2023-01-01,2023,Outbound,Scotland,35-44,Classic,False,24,False,11,121.95
4301,2023-01-01,2023,Branch,North,18-24,Platinum,False,8,True,224,152.18
4302,2023-01-01,2023,Comparison Site,London,45-54,Gold,False,4,True,72,39.79
4303,2023-01-01,2023,Online,North,35-44,Silver,True,6,True,0,69.94
4304,2023-01-01,2023,Comparison Site,South East,25-34,Classic,True,7,True,0,39.79
4305,2023-01-01,2023,Comparison Site,London,25-34,Classic,True,9,True,0,39.79
4306,2023-01-01,2023,Comparison Site,South East,65+,Silver,True,4,True,0,39.79
